text,emotion
"The baddest kids in High School turned out to be wholesome and low key after they graduated, and the smart kids turned into druggies shooting TOP tier Pablo Escobar drugs into their forehead veins. NO  ",0
"Just when i thought i seen it all, a video of a chick deepthroating a god damn SNAKE appears on my timeline.....",0
Going out for a date tomorrow and suddenly I have nothing to wear.,0
"Watching The Act now and omg, how can anyone NOT recognise thats Gypsy just bcs shes wearing a red wig? She pretty much still look the same???",0
Omg kena workout ni dah gemuk ,0
"Me: *minding my own business*  Random dude : Awak pakai mask pun saya tau awak cantik.  Ok, thank you. But can men pleaaase stop being creepy?",0
"Discussing Kak Anas wedding and seeing the pictures that she sent for her hantaran made me realised that this is reaaally happening. Omg, am I even ready?",0
"13 hb finals, 13 hb juga hantar AW. ",0
"OMG HEARING ZAKIAH ANAS CAKAP Jenayah membawa padah. Zakiah Anas, 999 GIVES ME THE CHILL MAN!!",0
Omg masuk angin ke ni ,0
what tf should i do for a tiktok ION KNO ANYMORE,0
the meleis haven’t unfollowed me yet.. yikes ,0
i feel like jongdae getting married is so shocking to me that i forgot jongin’s bday is tmrw rip,0
ROACHES  ,0
ARE U KIDDING ME JDHKSJDJD ,0
ni kalau tengok depan mata habis mampus aku  ,0
him: *staring at me  him: “i’m so tired of ur cuteness...i wanna break up”,0
b nak fuck? ,0
"to the heteros, tak takut bala ke? ",0
so nervous about this week cuz my boss isn’t around so i would need to handle everything myself ,0
ok but like did my mom just suapkan kek to my bf ,0
wow i feel like i dont age ,0
WWIII turned real quick into WWZ.,0
"My webcam keeps changing contrast levels while streaming,  my streaming light is busted and my pc wont allow me to stream League of Legends, Skyrim and Black Desert Online for unknown reasons.  Im haunted. ",0
EPISODE 76 HERO ACADEMIA: FUCKING CHILLLLLLLLLLSSSSSS!!!!!!! ,0
I just had a day dream about me being tickled by a magnapinna squid. What does that mean?,0
I need to buy a new GPU which is the most expensive part of my pc. Im so so doomed.,0
a rare body shot appeared ,0
I cant believe I actually walked around for 6 months with green hair......  ,0
"On twitch people say Sasha Grey, on Instagram Agnez Mo. I dont  see it ...  ",0
"Shit, tak sedar esok dah jumaat",0
Just realized I’m currently doing 3 jobs. What was i thinking ,0
Perempuan melayu baru pregnant sebulan terjatuh dah bleeding&amp; gugur. Orang putih mengandung 9 bulan siap terpijak paku lagi boleh survive sampai beranak tanpa keluar bunyi sambil kena kejar dengan raksasa,0
I suka share good things happen to me after i sedekah bukan nk riak i sedekah sbb aku sedekah berapa posen je pun tapi korang tak rasa magic gila ke tuhan balas our good deeds tu sekejap je??!!,0
Omg i’m 24 already,0
Siapa yg tegur chib semalam ye? ,0
"Tolong, otak chib kena sedut ",0
Kenapa dengan zul ariffin?,0
Menyesal pulak dulu cakap kat bofen “nanti saya dah kerja awak nak apa awak cakap je” macam mana nak tarik balik ye,0
Banyak kerja tertangguh ni matilanak  esok memang kena mintak tolong officemate jadi photographer jap hahaha ,0
Tengah tunggu client sorang2 dekat ss15 ni. Doakan chib selamat sebab chib takut tikus ,0
Sayangnya siapa tak apply affordable house under bnm fund ni sebab rate 3.5% je fixed lak tu. Lepas November takde dah offer ni,0
yo btw i heard that theres a place in cameron highlands thats for real haunted and now im kinda intrigued  jom pergi? akdjskdj,0
wait why do i miss 1D at this hour,0
kenapa banyak sangat weird accounts that just followed me here? cant you bring that energy and follow my instagram instead ,0
NOW WAIT A DAMN MINUTE ,0
"not only did Amber Heard abuse Johnny Depp, she also abused the #MeToo movement? ",0
i hate it when cats zone out and start staring at ceilings and dark spaces pls stop you creepy lil shit,0
i cant believe theres a 9th Fast and Furious but we still cant get past Final Destination 5,0
if i saw it y’all need to see it too ,0
bakpe ramai ngat org add snapchat aku ni....i aint used it for years now,0
ni watermelon kena racun kat china kan ,0
wow this drag ,0
did i just get someone fired? i hope im not the first to complain ,0
this grab driver is ins*ne,0
macam mana boyfriend saya boleh sesat dalam ni? ,0
i rasa maya karin dah start period kot harini,0
how can i sexually attracted but romantically uninterested to everyone both at the same time.,0
im terrified to meet new people,0
Ironic that Thursdvys is closed on Thursday.,0
astaghfirullah im hoeni in the office,0
Just bought winter jacket dah untuk travel this CNY but terlupa passport dekat kedah omg!!!!,0
emm dari mana new followers ni tiba2 datang?  tweet2 sundal i ada appear dekat mana2 ke?,0
"awal nya budak2 gi sekolah, how yall do that",0
i dont get it. so your life centralize on making guys turn on ke macam mana? ,0
wtf english i sumpah tak faham ,0
omg im financially poor!!! ,0
omg remind me to not drunk tweet next time ,0
guys what happened?? i baru keluar tandas,0
"Girls, what PRECAUTIONS yall take when going out at night?  Because we men have NONE.",0
i traumaaaa,0
oomf tweeted a topless tease made me hoeni af,0
fellas is it gay to wear fossil and daniel wellington watches ,0
how is it not christmas anymore,0
"colleague: can u explain this coding part to me me: idk how else to tell you aside from what i’ve mentioned, plus idk much about coding colleague: but idk how to do it me: colleague: me: colleague: no wait i’ve just read your email that you sent 40 minutes ago  ",0
"just recently watched this movie &amp; knowing the true story of anastasia and the romanov family, made this even darker like y’all i had goosebumps throughout ",0
reading the thread & realizing he’s not even her boyfriend??? he really tried it lmao ,0
y’all ever ate so much you just started sweating,0
has this girl been living under a rock ,0
eh tak terkejut pulak dia this time ,0
"my girlfriend’s been complaining about how her phone hasn’t had internet for weeks which was weird bc her bill’s paid so she’s been using my hotspot everytime &amp; today she told me she forgot to restart her phone,,, &amp; now she has 4G again,,, why is she like this,,,",0
will now refer to horses as clip clop friends from now on bc it’s a dog’s world we’re just living in it ,0
oH No tHiS aLcoHoL iS bEiNg dIsPlaYeD iN pUbLiC mY mUsLiMnEsS iS MeLtInG ,0
apa bayar rm500 ni bukan sugar daddy dah ni tepung beras daddy ,0
i obviously havent been keeping up with the kardashians like how they got so many babies all of a sudden ,0
is it me or do zahid’s eyes &amp; his wife’s eyebrows look exactly the same ,0
“tRiBal CuLtuRe” of pEniNsuLa mAlaYsia like ok sis ,0
things i didn’t do today: not cry while watching frozen 2,0
if ur gonna catfish as me on tinder a) that’s weird and pathetic and b) pick good pictures?????? please???,1
i just sneezed in a 200 person lecture center and nobody blessed me im never coming to this class ever again i hate everyone,1
life hack if u don’t like the way i dress u can just close ur eyes,1
everyone keeps talking about penn badgley in you and gossip girl but have y’all ever seen john tucker must die,1
i’m- ?? what?? there’s so much to unpack here and all of it is awful ,1
not a single old white person at this coffee shop has smiled back at me upon making eye contact so i’m assuming they’re all racist should i start throwing hands with the next person that looks st me,1
i literally hate albany with my whole heart lmfAO,1
hello 911??? my little brother just said he’s going to start cutting off bits of my hair & selling it as my merch,1
is there a way to block every single man on instagram over the age of 40 like with one click ??? bc that would be vEry convenient,1
i was just choking on some bubble tea and my little brother (who does not know how to do the heimlich maneuver) tried to save me by punching me in the stomach??? a whole idiot????,1
if u unironically retweet trump onto my timeline i’m unfollowing u idc & i’m not sorry,1
"if the professor of my hour & a half long class has a strict no bathroom policy, it is legally & socially acceptable for me to pee in my seat  this is ur fault prof, not mine",1
stop what you’re doing & go give ur mom a hug,1
blake get off your phone we’re in class,1
from now on if u leave me on read / opened / seen i’m publicly exposing u for it on twitter & then you’ll have to respond,1
the fad of restaurants doing a novelty food prep performance in front of a table of people while everyone independently takes out their phones and films it is the worst thing since the bubonic plague,1
"ok so 20 minutes into my first class of the day, ive learned that my calc professor underlines every word he writes on the board but he underlines every word individually & it shouldnt bother me at all like i realize its stupid to be bothered but sir?? inefficient!  do one line!!",1
LMFAOOO when he tossed the draining thing at her i LOST IT ,1
i’m not usually one to hold a grudge but i don’t think i can ever forgive trader joe’s for discontinuing their salmon jerky,1
benji krol sucks and he probably smells bad in person and he doesn’t know how to text back and also someone needs to delete the emoji keyboard from his phone ,1
made it out of bed and down to the kitchen and we don’t even have any english muffins tonight sucks ,1
someone went into my closet and stole the 2 cosmic brownies i was hiding in there for myself and they left me an empty box and i’m very very angry right now i’m going to throw hands who would do this to me &gt;:(,1
both of my text door neighbors left me on delivered do u think they’ll respond if i follow up and tell them i’m tiktok famous,1
i blocked varli on tiktok because she & her videos make me so uncomfortable and now she’s showing up all over my twitter timeline how do i mute someone’s FACE,1
i’ve been trying to record a youtube video for the last half hour & i am such a MESS why is it so hard for me to talk to a camera all of a sudden,1
"maybe im too soft but its really really frustrating dealing with muslim followers that want to police everything i do. my sins are my own. if i want to thread my eyebrows, ill thread my eyebrows. if i want to wear makeup, ill wear makeup. i wish people would mind their business",1
ok that’s it from here on out if i get left on read for more than 5 mins u are getting bLOCKED idc &gt;:(,1
"sometimes wearing hijab in the summer is annoying but what’s even more annoying is when people pitifully look at me and say things like “you poor thing, you must be sO hot” smh you’d never go up to a nun and say that pls leave me to sweat in peace thank u i’m fine",1
everyone on twitter keeps calling me soft?? i am not soft !! im tough! a total badass!! i’ll square up!! never lost a fight!! &gt;:(,1
i think i might have developed lactose intolerance and i’m super annoyed bc i love milkshakes and lattes and pistachio ice cream but i guess it’s a blessing in disguise bc f*ck the dairy industry,1
#NAME?,1
i hate him ,1
i’m disowning my brother does anyone want him ,1
petition to have everyone unfollow @imranye and bring him back below 10k so he’ll s h u t u p about it ,1
"in conclusion, men are trash ",1
on today’s episode of white people are stupid: ,1
this wasnt meant to sound arrogant or cocky lmao idk why yall are getting tight i obviously dont mean fans of my twitter ,1
i better get pAID for this smh ,1
this boy in my french class walks in every day and puts his stuff down in someone else’s seat and then proceeds to go sit on the opposite side of the room but in a different persons seat everyday and he’s always screwing up the unassigned assigned seating and it’s so ???!???:?!!’,1
brody? did u mean  b r̶o̶d̶y̶ itch,1
i’m sitting inside of a chipotle with my little brother right now and he keeps VERY loudly saying “zahra stOp farting” and people are looking at us and i want to die i’m going to punch him in the throat,1
so what if i wear hijab? i’m still gonna wear scrunchies on my wrist because i’m q u i r k y ,1
"omg ok it was a stUPID joke!!! made for an audience of 13 year olds on tiktok!! if it offended you, i’m sorry!! if you don’t think it’s funny, you don’t need to tell me, just close your eyes!! keep scrolling!! stop being assholes!!!!",1
words are my love language so please just like fucking speak your truth thanks ,1
walked into my last class of the day & this boy starts talking to me while we wait for the professor to show up  lmk how after tEn minutes of forced conversation this kid is finally like “oh u know class is cancelled today right?”  hello?? wtf? why r u here? why am i still here? ,1
to whoever nazared me and is making my skin break out: i’m gonna beat u up &gt;:(,1
i’m at a sleepover and my friend won’t make tiktoks with me but it’s 3:30 am and my mom says it’s too late to pick me up i am so mad,1
"people keep comparing bird box to a quiet place but uh quiet place sUcked and bird box is easily one of the best movies of 2018 so if u haven’t seen it, put it on your list 10/10",1
i don’t care if the past tense of glow up is glowed up i’m using glew up and that’s that,1
there is a squirrel in my ceiling and he’s been running around nonstop for hours i’m either gonna off him or i’m gonna off myself i am tIRED,1
if my twitter annoys u or u think i’m “trying too hard” theres an unfollow button and even a mute button!! lmao get my name out of your mouth & find better things to talk about  :),1
accidentally took like a 7 hour nap today and now it 4am and i’m wide awake i hate myself,1
there is literally only one other person in my class rn and the TA is still yapping  on with his lecture asking “everyone understand?” everyone??.? hello no one is here let us go,1
"old guy at the foot massage place at the mall just stopped me and asked me why i wear the hijab and then asked me how many husbands i’m allowed to have and then asked me why i cant have more than one LMFAO hello??,?",1
korang jumpa boyfriend berduit ni kat mana doh ,1
taula seronok tapi janganlah post emoji badut cb  ,1
kau sebenarnya bertudung ke tak ni aku confused la,1
makcik pernah dengar Quran apps tak? lain kali jangan tahu main facebook je ,1
AKU STRESS MANA NAK TENGOK ATTACK ON TITAN SEASON 3 NI SEMUA WEBSITE AKU TRY TAKBOLEH APA BODO,1
"just nak pesan , if you guys nak tegur or tak suka apa yang orang lain tweet . maybe boleh dm je terus , tak perlu kot nak buat tweet yang kurang ajar or menyakitkan hati .",1
buat malu orang pahang la sial eh melayu pukimak ,1
you shouldve stayed in a coma for real ,1
"orang muka macam jubor je takpakai dp astu rt porn, bodoh sangap melayu pukimak ",1
yes most of us want attention but most likely kitaorang nak seek help in an indirect way from people and we want people to know that were struggling inside ,1
i said stop putting hopes on the wrong people you stupid bitch ,1
nak berak tapi tak ada air bodo macam mana ni,1
kena register alaaaaa ,1
"dengan yakinnya, jaga hati sikit boleh? i malas nak marah HAHAHAHAHHAHAHAHHAHAHAHAHAHHAHAHAHAHHAHAHAHHHAHAHHHAHHJAHAHAHHAHAHAH BODO BOYFRIEND SIAPA NI SIAL",1
HAHAHAHAHHA SIAN DIA BODOH ,1
YEY I TAK CONFUSED!!!!!!!!! ,1
"tetiba rasa menangis rasa bersyukur gila break dengan ex boyfriend dulu sebab sepanjang 7 bulan together i selalu keluar duit untuk dia, dia mana pernah ahahahhahahahha aku bodoh tadi bodoh sebab nak perhatian",1
DAH DUA KALI TERTARIK SUBANG KAT HIDUNG NI KANG AKU FEDUP AKU TARIK BAGI SEMUA TERBURAI KARANG,1
cekik cekik astu mati astu bluek ,1
thoha jangan kacau budak tu @muhdthoha5 ,1
TURUN LA KERETA BABI KAU BUKAK TINGKAP APA PASAL ,1
buang masa aku sial tengok ,1
"it still hurts bb, please dont ever do it ",1
hm babi ,1
ini thong bukan mask lah bodo ee ,1
"orang yang ada pasangan selepas break ni sebenarnya dia tak ikhlas pun dengan hubungan sebelum ni, kalau dia ikhlas dia akan ambik masa untuk pulihkan diri atau keadaan bukan terus ada pasangan lain, its either dia dah ada pasangan lain even before break or theyre just a dick.",1
"this dude is weird,, beria cakap girlfriend MUA la apa la bila minta expose girlfriend dia kata macam budak budak nak show off girlfriend like what???? ",1
dia fikir cool ke buat joke macamni ,1
KENAP CHOCOLATE NI MACAM NI?!?! ,1
kirim salam kat tahi ,1
"bangang punya perempuan, pakai emoji biskut pun kena label rempit lain macam level bodoh dia",1
"wahai syed anak beranak rose, pernah tercekik air liur sendiri sebab kena lempang? ",1
"bodoh, tak memasal nak libatkan orang lain jilat aku? kau lemah ke sampai block lepastu tweet pasal aku? berani fight depan depan la mention aku",1
"i makan, lepastu i paksa muntahkan balik, lepastu i lapar i makan, then i paksa muntahkan balik. whats wrong with me..",1
how to mute someones face on twitter ,1
yall be using the term clout chaser for almost everything in every situation and it shows  ,1
bila masa pulak aku sexualise dia lmao ,1
kau asal nak hina melaka eh beruang babi? Kau drpd dulu lg kan? dulu suka kutuk kelantan? Skang nak kutuk melaka pulak? kepala bapak kau la beruang kimak. melaka lagi baik drpd negeri kau. kalau tak suka makan takpayah lah kutuk makanan negeri orang lahanat. buat jam melaka je  ,1
how dare you call my kclique boys fuckboys  ,1
taknak sayang pud dah ,1
diam jela nyah serabut kambing ko ni ,1
ko yang masuk mentions aku astu nak bising asal,1
dah tu jangan la bitter nyah kalau u tak kenal i means u taktau i joke ke bukan heh i sedor diri nyah ,1
ada tahi cicak dua ketul tu buang la najis tau ,1
"benda aku nak blow up, tak blow up. benda aku taknak blow up, dia blow up. eh mati jela",1
"sumpah baru je nak suruh dahlia followback, rupanya fake account *tahan diri dari mencarut* ",1
kau ingat mukbang challenge ke babi ,1
apa lancau ni ,1
"ok,, dont attack me for this but harry styless songs are trash idk im just saying ",1
dah rupa macam ada cicak dalam jubor ,1
"peha gemuk, perut gemuk, tetek gemuk, apa yang tak gemuk? babila stress aq",1
babi la siapa yang buat rasydan macamni sial gentle aku kenal kau aku siat mulut cibai kau,1
kau cakap aku gemuk? kau tunggu aku kurus nanti aku ludah balik muka kau,1
"take down gambar ni, i tak pakai tudung la ",1
kenapa nak marah ahahahahahhahahahahahhahah ,1
"nyah, ko yang tak reti rebus telur ko salahkan orang lain pulak ",1
"susah betul kalau post apa apa kat whatsapp status, mesti ada family member yang sibuk reply",1
"minta minta virus tu kena kat dia dulu, bodohnya ngak bisa dibendung ",1
"aku tak minat betul orang tweet pakai emoji badut ni, aku phobia lah ",1
ALA PAKSA BUAT TIKTOK JE MACAM PAKSA MAKAN TAHI PULAK ,1
habis kalau tak retweet tak sayang mak la? #bitter ,1
someone tolong batuk kat muka Tun Mahathir ni bagi dia sedar virus ni bukan boleh bawak main,1
Ya Allah panasnya cuaca rasa nak maki orang,1
apa yang pengotor sangat ni pantat ,1
kencing kat driver bas nanti dia berhenti ,1
anakbabi1234 ,1
"nak demo pakai mask pun kelam kabut, rimas aku ",1
"babilah this is fucking scary, can our prime minister do something already? bodo la ",1
"Chinese local tak perangai macam monyet, tak berak kencing merata, kita boleh bezakan kat situ. ",1
"apa yang payah sangat, hantar balik jela orang sana balik negara dia yang pi buat teruk apa masalah? kata bangang kang marah ",1
macam ada sorang budak twitter post tiktok kata delete soon tapi sampai kesudah tak delete ,1
I fucking tired with myself.,1
"Me: wow, today nothing bad really happened! My brain: *flashing images of me stabbing my neck with a pen* Me: thats why I hate you, you bitch",1
Still messed up till this day from people who I trusted just for them to drop me like Im nothing. Abandonment issues can do so much damage to your trust.,1
"It doesnt matter how many times you ask if Im ok, I never answer truthfully.  In my mind its too much for you and anyway, you dont want to know.",1
"I feel so suicidal, I really want to harm myself. I dont know the reason why I feel this way. Shit.",1
"The only thing more exhausting than being depressed, is pretending that youre not.",1
kau fikir lawak ke? bodoh ni isu sensitive lah. kau jangan sampai Tuhan uji kau dengan sakit mental sampai kau sendiri yang nak bunuh diri nanti ,1
ni lagi satu bodoh. takpe aku doakan kau rasa depresi tu apa. kau tunggu jap aku buat tahajud malam ni ,1
eh kau jaga sikit kalau nak cakap tu eh. kau ingat orang depressed ni suka suka ke nak cut? Its the way that they only have to counter out their suicidal feelings and thoughts. tak faham? takpe kosabajap aku doa banyak2 malam ni supaya kau rasa depresi tu apa. ,1
“are you okay?”  no i’m not. i want to die. i just want to go away for good. nobody cares about me. nobody wants me around.  instead-- “i’m fine.”,1
“why are you always so depressed? just be happy!”  that’s like being told:  “why do you have asthma? there’s so much oxygen!”,1
"Are you sad?  No! Im not sad! Im in Pain and nobody knows that. Nobody understand why im in pain,  its because you all see is a happy person i am. I wear smile because im in pain!",1
hanattttttttt  ,1
i know how this is feel. fucking miserable and screwed up ,1
i freakin hate anxiety before sleep.,1
"mental breakdown in the middle of night and I have to go to work tomorrow at 7.45 am is another level of pain, okay",1
I relapse. after 2 days clean. yeap I relapsed last two days. and attempted to end myself by hanging but someone saved me. i hate it.,1
sumpah taknak relapse bulimia. tapi seeing all those pretty and skinny people make me so so insecure.,1
"belanja diri sendiri, adik and his friends. jom cabar diri tengok horror story lagi. hahah bila kat twitter orang post jumpscare menyumpah ni cari sumpahan sendiri  ",1
alahaiiiiii  ,1
my laxatives. hilangg!!!! i need it now.,1
"I dont know why I feels all these crap feelings,  I dont know how to stop thinking,  I cant control my mind to think all the bad things,  I cant stop myself from make me hurt in any ways I could.",1
tweet macam gampang. ingat oramg  depressed ni nak sangat ke ada masalah kesihatan mental? eh kau rasa dulu baru cakap. ,1
seems like you dont even know how BPD is. why did thr doctor diagnosed you as Borderline? quite weird. dont think to self diagnosed as BPD if you arent,1
NSK MATI SIAL,1
"It’s important to know that just because I need help does not mean I’m being selfish or weak. I work really hard to keep myself balanced through therapy, peer support, nutritional planning, physical fitness, mindfulness and several other modalities.",1
duit nak bayar doktor locum pun takde. HAHAHA betapa sikitnya patient rini. bukan first time ni dah banyak kali gini bila datang weekend. takpe alhamdulillahh takyah datang terus okay? HAHAHAH NANTI DOKTOR TAKTAHU NAK BAYAR GAJI MACAM MANA ,1
"recovery highkey scares me, like, who am i without my personality disorder??? im no one bitch",1
why does everything make me so upset! why does every tiny miscommunication make me want to kill myself! these things wouldnt hurt me if i was a normal person and it makes me feel so damaged and unlovable!,1
"Dear Borderline, you kill my last nerves and you stress me out. Please go and never come back.",1
"i feel like the fact that self-harm/cutting can be for some people a literal addiction is not talked about enough. if you self-harm in any way you’re honestly often labeled “emo” or some dumb shit like that, but it can manifest itself as an addiction, --",1
My suicidal ideation doesnt mean Im planning on killing myself.,1
babi siapa yang post and retweet video jumpscare tu. bodoh.,1
tersentak sebab flashbacks. elok je aku tidur tadi. sial.,1
This is stupid shit. sial punya orang!! Keep strong awan!!!! ,1
i should be sleeping because tomorrow i have go to work in the morning and i dont want to be late for it. hm,1
idk what happened but i’m grateful  ,4
need a hug & some sleep & also maybe some sushi,4
169k followers haha nice,4
it’s seriously so cool & comforting & heartwarming seeing how many other people have the same thing going on with their hands as i do & have dealt w the same feeling of insecurity but i seriously feel sO much more confident now so i went & got my nails done for the first time ,4
i really don’t know if i love or hate my tiktok username but look now i’ve got a mug with “muslimthicc” engraved on it and i seriously can’t stop laughing about it ,4
ok i’m done tweeting bc i feel bad for spamming you all and there are so many more people i wanna say thank u to bc there are so many people that i’m so blessed to have in my life but my thumbs are kinda tired so i’m leaving it at that but ,4
2019 has been the most testing & probably the most monumental year of my life & i just want to say thank you to all of the people that have made this years difficulties so much more bearable and have made every bright moment so much brighter. ily guys & im so grateful,4
it’s always sunny is hands down the funniest show ever & no one can tell me otherwise,4
i’ve been having good days on good days on good days lately and my heart is so happy,4
ok meet my baby cousin (& my puffy morning face lmao) ,4
my 4 year old cousin is my biggest fan on tiktok she’s da seen every single one of my videos and keeps relating EVERything being said over breakfast to my videos and like i barely even remember making half of the tiktoks shes talking about but this girl retains so much i’m wowed,4
free will is wild like if i really wanted to i could book a plane ticket to paris right this second & drive to the airport & just get on a flight & be sitting on a balcony eating croissants & macarons within like 15 hours like fr theres nothing acTUally stopping any of us,4
me reading all ur nice comments on  ,4
i wanna give sydnie avery a big fat hug,4
part five babyYyy eating fruit by the foot with strangers on campus but u can’t use ur hands &gt;:) ,4
i get to see my favorite person on the planet this weekend,4
very chaotic karaoke with my favorite people ,4
look how cutesy my jukebuds are  use my code THICC for 50% today - monday and 35% anytime after that!!   !!!! ,4
just walked by a family at the mall rocking matching “i’m up all night to get lucky #blackfriday2019” shirts and yes before u ask they were wh*te,4
everyone deserves a hype man like nora lmAOO she makes me feel all  ,4
hi nicole barlow i know u have tweet notifications on for me so i just wanted to say hi & i love u & i miss u & i hope life is going rly well & also every time i see that ugly cat sweater i borrowed from u 3 years ago sitting in my closet i feel rly guilty so ty for not hating me,4
i hate lip sync tiktoks but i felt pretty & confident last night so hello twitter  ,4
i’ll b ur lucky charm haha :) ,4
i don’t totally know how to explain the context of this but here u go enjoy & don’t make too much fun of my laugh ,4
ok yeah being a commuter in college sucks bc it’s impossible to meet people but also i’ve been sick & sniffly all day & i came home to my mom making me soup so like honestly who needs college friends when you get to come home after every long day to a momma like mine ,4
hi what’s up my names zahra & idk what to do w my face or hands in pictures ,4
exposing myself before my brother gets the chance to lmfAOOO he really just threatened to post this on his story  i’m crying ,4
dude jubilee is like the only youtube channel i watch and i’m ?/!:!/$;!:  ,4
haha uhoh accidentally caught feelings for the employee at the brunch spot i went to this morning who brought me both kinds of hot sauce when i clearly couldnt pick between the two & now ill never see him again but will prolly think about him for the next three days haha oops,4
"someone said if i had a baby w ali gatie, he would look like this lmfAO aw ",4
omg this is absolutely adORABLE THANK YOU SO MUCH  ,4
smiling out loud,4
the wonderfully talented @TheAMaazing posted a new youtube video today & i cant stop cheesing at the fact that he used backgrounds from my tiktoks in his video this is the cutest thing ever i’m  ,4
"i used to feel like this way too often  i started keeping a journal & now i write down one nice thing that i do for someone everyday along with the highlight of my day, which is often times a nice thing that someone else did for me  it sounds small & insignificant but it helps ",4
hi can someone link me to their favorite cute happy spotify playlist please!! thank u :’),4
i’m sorry for every time that i’ve ever insulted breaking bad over the last couple of years i take back every rude thing i’ve ever said ever bc oh my gOd i love this show & im in tears,4
french toast &gt; waffles &gt; crepes &gt; omelettes &gt; hash browns &gt; donuts &gt; pancakes   let’s discuss,4
"213 days ago @Soeljchillinger dm’ed me his resume and made a 43 second slam poem about me and now we’re not in love but we are best friends so if you were lookin for a sign to shoot your shot w someone, here it is ",4
hi i made a lil tiktok vlog of me making bubble tea :’)   #ad ,4
"we belong to God & to God we return  our amma laily had the kindest, most genuine soul & we’ll miss her unbelievably.   please keep our family in your thoughts & prayers during these difficult times.  remember that life is short & treasure every moment with the people you love ",4
imagine existing this beautifully ,4
my mom always carries candy in her purse so all the little kids at my islamic center love her and it’s the cutest thing,4
"a lot of u guys have been confessing your love in my dm’s and saying you’re my biggest fan and i rly appreciate it but unless u get my name tattooed over your heart like my friend jeff did back in high school, i don’t really trust your dedication",4
my heart is sO FULL i adore & appreciate all of u ,4
hi i’m zahra & i felt like a princess in this dress ,4
its kinda comforting but also kinda heartbreaking that this video seems to be resonating with so many people on twitter so i just wanna say hi & i hope that life isnt too stressful for u & that u all find things in life that make u immensely happy & that u have many good days :) ,4
i’ve been using soap instead of eyebrow gel lately & let me just say it is a GAME CHANGER,4
look at this cute lil deaf angel baby kitten with heterochromia that i met today  ,4
my next door neighbors are selling their house & i just met some potential buyers and they’re a rly sweet muslim family & im lowkey rly excited & hope it works out bc my current neighbors called animal control on my pet chickens one time & i’m still mad about it,4
i wanna go on cute picnics w the loml wya :(,4
my brother refuses to let me enjoy my chipotle in peace &gt;:( #tiktokburrito #tiktokcontest (also pls retweet this so i can win free burritos for a year ) ,4
i’m so in love with my internet friends i can’t wait to meet them someday and give them the biggest hugs,4
i’m in love w @kedaisuza’s art and now i wanna fly out to malaysia or indonesia  but seriously look how cute !! my hearts a puddle ,4
finally got around to cleaning my room today & now i hate myself a little less haha what a nice feeling,4
pov: we’re studying together but i remind you of olenna tyrell and you keep getting all sad bc you know she deserved better ,4
cheesing bc i love these cases & earbuds from @jukebuds!! they work so great and everything on their site is so cute AND you can get 35% off your purchase with the code THICC!!   i love u ,4
I CANT BREATHEDNJSDKS HER FACE ,4
someone take me to red lobster for endless shrimp pls or just email me a red lobster gift card and i’ll eat enough for the both of us,4
this is entirely untrue smh i’m definitely the funnier sibling and ali’s just mad that it’s true ,4
good morning i’m in love w this man ,4
i pulled over on the highway bc there was a bug in my shoe and my dad just happened to drive by and see me on the side of the road and he got worried and pulled over to make sure i was ok hahcbxb i love him,4
happy friday :’),4
i love babies but only for like 14 minutes at a time,4
look at how talented my friend is!!:?;$; ,4
ok all caught up on bachelor in paradise now how do i get @jordan__kimball to drop out of the show and fall in love w me,4
making avo toast & cheesing a lil too much :) ,4
why am i laughing so hard at this ,4
eid mubarak to all of u cuties!! hope today is a blessed day for everyone!! ,4
started watching love island and i h a t e how much i’m enjoying this,4
i was feeling down last night so i tried to make a list of all the people that make me smile when i think of them and it got so long that i gave up but it made me realize how blessed i am to have such a long list and now i’m looking at it again and i’m ,4
"posted a video on my story of my fam being together & happy & i have gotten a handful of bullshit dm’s like this because i recently lost my grandmother  i will mourn how i want to and i KNOW that my grandma is smiling down on us, HAPPY that we’re together during these hard times ",4
the way jeyjey says my name has me CRYIng he’s the cutest omg ,4
LMFAAOO a publishing company really just dm’ed me about a book deal and i’m super flattered but also wheezing at the fact that anyone thinks my life is interesting enough for me to write a motivational book  like  “yes hi i’m zahra i make tiktoks.  the end”  hVagshajah,4
"my 20 yr old cousin has been hanging out w me& my brother & my baby cousins for like a day & almost anytime she says anything, we start singing tiktok songs that relate & i think she hates us but it’s fine",4
my baby cousin left her laptop open and one of her recent searches was “david & liza fanfiction” and we’re all making fun of her but she’s profusely denying even knowing what a fan fiction is and i’m dyYyying,4
thank u to everyone for all your kind words & prayers & to everyone whos let me vent to them & has comforted me. these last few days have been the hardest of my life & im insanely grateful for my family & friends please continue to keep my grandmother in your prayers,4
happy 1/4 birthday @freshimee love & miss u ,4
i was at a wedding a lil while back and this guy was talking to me and he was like “wait you look really familiar.. have we met before?” and then his face lit up and he was like “oh honey!” and i wanted to die but also it was rly funny shoutout to miley cyrus,4
i’m gonna be on a plane to europe in 24 hours can u believe it oml,4
i got coffee with my friend victoria today and she asked me what animal i think i’m most like & i told her a cat bc they can nap & eat a lot but are also very !!!! & playful & she just texted me this & i’m cheesing LOOK AT THE MOLE makxoAhsh so perfect i love my friends ,4
today’s been such a good day so far my hearts a puddle,4
the word comfy oughta be spelled w a p like compfy i like it better like that,4
