text,emotion
Tak pasal viral. Korang ah ni,1
Sajat adalah seorang lelaki. Which part u don’t understand? Dia pegi mekkah solat kat tempat perempuan haram. So which part u don’t understand? I use the word he cus it’s easy for people who don’t know to understand. So Jgn lah tempat suci pun kau nak stan for trans right. ,1
Ha pastu mula la manusia yg menggelabah ckp pasal minum arak. It’s been a year give me a break.,1
Mls aku nk gaduh ngan org cam kau,1
I said anything wrong ke? Lol wait till god cancel u baru tahu. I said what I said. What is wrong is wrong. Dah salah nk betul kn jugak kenapa. ,1
People are mean. Just because u know someone’s mistake it doesn’t give u a free ticket to judge that person or say mean things. Remember aib kau tuhan jaga lagi tp dia uji kau dari segi hati. Nanti Kalau dia bukak aib kau pulak ha pandai2 pikir.,1
"I just feed a stray cat this morning, n I don’t see the problem tho? If they shit, they don’t do it inside of your house. Kalau kucing ni boleh ckp boleh cari rumah duit sendiri, dia pun tak nak la pegi kat kau. Reminds me of that day pergi klinic haiwan. So many cats in the cage ",1
"Dear boys n girls, Kalau rasa diri tu tak move on from your ex. Jgn gatal sngt nk acah2 try be in a relationship baru when ur not ready. After that mintak break, alasan tak move on. Hotak kau la. Don’t play with people’s feelings man.",1
I hope people would just stop asking how does it feels being “bullied”  Bro that shit HURTS what else u to know?,1
Also a mood big ass mood for 2020. Last year I made friends with assholes n fake ass bitches. So this year I don’t even bother to make friends ,1
Before 2020 tlg tinggal kn mentality ni pls. ,1
Some people can’t handle jokes,1
Ain’t buying your shit. ,1
Kalau ni adik aku kn. Memang dia tak keluar rumah dh. ,1
Korang ni kelakar la aduh. Saying nobody cares about what I do but in the end Ss post kat Twitter HAHAHAHAHA,1
Tak suka Jgn rt kbye,1
"We did a video before but maybe yall too dumb to understand till we hv to elaborate. To bloggers get your facts right. To everyone who’s gonna watch this, tengok sampai habis Jgn terus nk comment. Like I said before don’t believe what bloggers write they fool for u too make sins. ",1
Srsly people just won’t stop. It annoys me that people doesn’t get it. Lol. I stand strong for what I fight for. Korang tak fhm diam je tak yah bising.,1
Kalau mk tak ambik tindakkn kat perempuan tu kira selamat la kau. This is sexual harassment n it’s not okay to do so. ,1
I talk about many things tho. People don’t make it viral. I didn’t ask yall to viral shit that I just post for fun anyways thanks for the advice it’s not my fault yall keep rt my shit about dark skin ,1
Cos yall too dumb to understand ,1
Getting attention from people is not worth my time at all. I rather get attention from my mom n brothers.,1
Yall rt my shit n yall asking why it’s viral. Stupid ke,1
Tbh I’m tired of talking about dark skin already. People wouldn’t get it anyway. Daripada Aku mental layan org bodoh baik Aku buat kerja Aku. To anyone who’s having a hard time yall can dm me okay! I’ll try my best to reply asap️ yall brownies be strong okay ,1
Ha Bila Aku stop ckp pasal hitam korang yg mention about it. Lmao yall stupid or something? ,1
I literally hate racist people really. Especially your own race.,1
Tbh if I’m in a relationship N if we didn’t talk the whole day when I ask how was ur day. I’m actually expecting this reply not just “it was okay”  Conversation boi conversation  ,1
I dh mls nk explain ,1
N finally the haters are here,1
For real don’t come for me if ur dumb. ,1
You look like a smart kid but the fact is ur dumb ,1
See this is what I’m trying to prove people ,1
OMG STOP IT! ITS NOT EVEN ABOUT ME GUYS LMAO YALL SO DUMB ,1
I think ur dumb. ,1
Hello people I’m not the only one okay ,1
Idk what to say but ur dumb that’s just it. ,1
This is my new Favourite Emoji  “Ye aku hitam ade nampak aku kesah”,1
I receive a dm saying  “Saya nk 6ber awak” . Srsly? 6ber? Yall fr? Susah sngt ke nk type number? Or no? Effort wei nk cari no 6 pastu huruf balik wtf?? Yall get what I mean right? Aku tak leh brain ,1
I been reading a lot of tweet saying “women should not work so men can hv work” “women should not travel too save money” So women are born to what get married je la? Stay home n do house work? Save money so we can help our husband ass when they don’t have money?,1
I’m amazed dengan video pencarian DR  Amboi yang ending tu muka puas hati betul eh? ,1
I wanna beat his ass for doing this can ah? Ni bukan mendidik ni lepas geram  ,1
Srsly. Stop wasting your time sial talking about me.  The internet is not a place for you to be shady for you to buka aib for you to tell people “oh she did this she did that” while the person doesn’t give a shit bout you. Why can’t it be you do your shit n I do mine. BUT NOOOOO,1
Every girl wants attention from the person they like or love. Don’t wonder why she acting up being bitchy emo n shit. ,1
Literally me when someone annoys me. ,1
Nampak gaya dah masuk tahun 2020 @/OhgoditsKYO masih lagi guna depression and suicidal card nak mengorat awek. Tengok cara tulis macam template copy paste ja.  ,1
Pergh 3 hari traffic teruk kaw kaw.,1
Habis mana original kedai dia? ,1
"Anon: mein kau ni melayu, mesti ang islam and kecam sajat kan.   Mein: ang ni india mesti ang hindu kan. Suka mabuk2 selalu kan.   Anon: helo bukan semua india ni hindu  Mein: did you just assumed my religion??",1
"Owh ang generalize orang based on race and religion boleh, bila orang generalize india tau plak kata salah. Senang ja nak setel. Just mengaku ang racist and go. Takyah duk nk buat pandai pasal agama orang lain kalau taknak orang buat pandai pasal agama ang. ",1
"Makin nampak kan sapa yang bodo. Orang punya opinion semua invalid sebab dia tak pakai tudung, dia p pergi club, dia mabuk and dia berzina. Gila. Satu satunya opinion yg invalid hanya opinion dari wan dazrin ja. Yang lain semua kita boleh dengaq.",1
Dia tu bukan nabi. Dia babi. ,1
Politik dekat malaysia tak kukuh bukan sebab aku busy hisap kote. Tu la dulu tak beli kondom besar2 dapat anak bodo. ,1
Mana bontot ang oi ,1
"Harap ada someone boleh share any action can be taken and which channel the user should be use. Kalau aku jd macam ni, aku taktau nk mengadu dekat sapa. Tribunal? Polis? Kementerian perumahan? PBT? Hire lawyer?  Faham tak sebab takda proper info for us user so taktau ",1
"Kita kembali dalam episod munafik wan dazrin pejam mata, bisu mulut bila video sex kawan dia tersebar or curang dengan bini tapi tetiba muncul buat video preach pasal sajat pergi mekah sebab tu ja dia pandai buat, tunggang agama. ",1
Nk antaq laptop. Tertinggal laptop. Elok mati jela mein.,1
Google irc tengok rini petang start. Babi babi babi,1
Attention span dekat twitter &gt; notes.,1
Payah gak area ni cari rokok. Pagi dblend rm7. Petang rm8. Kedai tu ja yg ada. Burit,1
Sat dah keluar. Sat belum keluar. Mana satu depa ni,1
"Tapi effect jemaah dari malaysia. Visa boleh kena revoke. Tapi takpa selagi takda orang mati, takda isu la kan. Biar la visa orang lain nak p mekah kena reject sebab pondan buat hal. Janji akidah tak goyang ya dak. ",1
Sebab takut jadi macam budak twitter buat thread expose laki ensem rupanya mamat tu sexual predator and ada yg bodo bekap cakap tu stockholm syndrome. Plus average guy treat their girl better to compensate their look. ,1
Ini mengata budak yang brag pasal mak dia ada phd and indirectly cakap mak orang lain bodo sebab takda phd ka? Sis isu tu dah lama la. Move on pls. ,1
Eh panggil sekali jakim. Sebulan kot tunggu nak dapat result jantina sajat. Apa benda depa buat pun taktau? ,1
Apa dia cakap aku ni fuckboi. Mentang2 aku kawan dgn seman and wali tuduh aku fuckboi plak,1
"Gambar oku kena hukum sebab bunuh diri letak muka sebenar, kes sajat pergi mekah awat letak gambar dia ni??? ",1
Gila minyak dia. Pantek ,1
Pantat. Sat ja dah nak pukul 11. Aku baru start isi planner ni,1
Planner pun nak simpan buat tukun. Tak faham aku.,1
"Belajar la terima budaya orang. Diorang dekat tempat asal memang jenis cmtu, kenapa nak judge. Ughh. ",1
Polis arab ni tak faham ka tu between sajat and tuhan. Homophobic ! ,1
Lets do a bit of speculation here  Orang takleh terima lgbt called homophobic. Orang yang ridicule others believe nak panggil apa?  Nak org terima dia punya way of life tapi tak reti respect kepercayaan orang lain. Bapok macam ni la buat #CampurLGBT takkan berjaya di malaysia. ,1
Terbaik YB. Lepas ni mudah la nak solat di level atas. Wakil rakyat macam ni kita nak. Satu lif dah sama harga dengan sebijik rumah apartment 900sqft dekat kl. affordable lif like affordable housing. Semoga allah murahkan rezeki YB. ,1
Harap esok bangun ranking hijau la. Pagi ni semua merah. Babi semua captain salah. Haram takda beza ,1
"Hello u ,just nak cakap dah boleh kot stop kutuk bts. We as army of bts takkan teragak nak buat report. Bukan nak ugut tapi fakta. We as ADORABLE REPRESENTATIVE M.C FOR YOUTH behind bts, will not let go this kind of issue. Were certificated from UNITED NATION. TAKE NOTE. ",1
Kucar kacir gay pengkid suruh report tweet ada gambar pasport sajat. Haha.,1
PRC makan kelawar ular tikus lipan  Netizen: nak judge culture diorang dah kenapa. Learn some respect to others culture  Marah sajat pergi mekah pakai telekung and bercampur dgn perempuan sana  Netizen: Your religion ni teruk. Biar la dia nak buat apa. Tu between dia and tuhan,1
Buto la internet ni. Nak load whatsapp pun macam pantat,1
So mana orang cakap my king ni abuser?? Merangkak la cari dia dekat padang masyhar ,1
Dah macam kisah zaman nabi. Semua nak ada bala penyakit. ,1
People who eat laksa johor shouldn’t be judging people who eat bats. There I said it lol.,1
Laaa terus jadi negeri paling racist and xenophobic ka ala ni. ,1
Faham from your pov. Tapi you are missing the point. Salary have been stagnant for years. Sampai bila nak pakai ayat takda experience tak leh demand gaji while everything semua naik over the years. Yang turun hanya harga diri saya. ,1
"Triggered sebab diri sendiri tak tahu kata kalau lepeh semenanjung nak pergi sana kena bawa ic or pasport. Ic ada slip kertas kena simpan, pasport dia cop ja. Apa benda ja ampa tak triggered ek. ",1
So lepas ni tak jadi upgrade PD jadi macam dubai? ,1
Celaka betoi aussie ni. Racist xenophobic and takda compassion langsung. Mai hantar malaysia. Kami terima semua ni dgn open hand. ,1
Mentality ‘gaji fresh grad 2.5k for degree holder’ ni sejak 2010 tau. Dah 10 tahun logik still stuck or demand starting salary 2.5k. Time ni teh o ais dekat mamak baru RM1. Sekarang teh o ais dah RM2. Something wrong dgn employment dekat malaysia ni. ,1
"Trip harga 100 ke atas aku sanggup pusing park atas lobby nak elak passenger basah. Kalau trip rm10 nk kena bawa payung p jemput plak, hm. kenapa tak bawa payung sendiri ek dah tau keluar time hujan? ",1
Macam ni hasil tulisan budak uitm? Baik jadi budak poli ja macam aku. ,1
Baru dua dah cancel semua flight? Betul la orang cakap italy ni racist. ,1
Babi ,1
"Macam mana nak avoid close contact ni. Takut nnt cina bersin, nak elak kena tuduh racist and xenophobic plak. Sebab dekat malaysia tak boleh nak beza macam mana nak beza cina PRC dgn cina malaysia. Dua dua takleh cakap melayu. ",1
"Child marriage: rosak masa depan kanak kanak.   Underage clubbing, mabuk, selfie dgn partner: itu privacy depa. Jangan nak sibuk. ",1
"‘Aku ni walaupun jahil suka pergi club, kongkek sana sini tapi nanti kahwin aku nak bini aku dara lagi, bertudung and pandai jaga keluarga’   &amp; all hell break loose. ",1
Patut cina tu mai malaysia. Kami semua jenis memahami. Berbogel p la depan public. Kami ok ja sebab kami tau tu amalan depa dekat sana. Takyah ikut amalan orang malaysia pun. We dont judge sebab kami nak buktikan kami ni tak racist and xenophobic. ,1
"Kalau tuan ramdan menyamar jadi polis buat tugas sebagai anggota polis dikira salah and kena tangkap, kenapa sajat yg jantina tu diragui and PA laki dia pergi mekah pakai telekung masuk kawasan perempuan ada orang bekap cakap ‘tu dia and tuhan’",1
This kind of customer is a freaking bully. ,1
how is she scrolling so calm? i would be in rage and anxiety ,1
I just hate unappreciative people. No point being nice anymore.,1
I hate that stomach fold when u sit in the toilet,1
I don’t fucking get it.,1
dear brain shut up pls,1
nobody will understand what goes in your head. nobody.,1
being nice doesnt mean Im crushing on you,1
Suck it up. Let it go. Move on.,1
"If i talk to you about my past, it’s for you to understand why i am who i am, not to judge or feel sorry for me.",1
I cross oceans for those who cross rivers for me.,1
Fuck with yourself heavy &amp; remember nobody owes you nothing.,1
"I no longer have the energy for meaningless friendships, forced interactions or unnecessary conversations.",1
stop giving a fuck what other people think,1
Not wearing glasses anymore. I’ve seen enough.,1
Why everybody just fucks with feelings,1
have you ever been so wildly attracted to someone you can actually feel it driving you insane,1
"As a cat mom of 3, i wish i can split myself.",1
Those people that are like “I don’t care” but won’t stop talking about what they claim they don’t care about………..sis just say u care and move on,1
Sick of being too nice and always getting my feelings hurt in the process,1
"I’m selfish, impatient and a little insecure. I make mistakes, I am out of control and at times hard to handle. But if you can’t handle me at my worst, then you sure as hell don’t deserve me at my best.",1
"Ignore me, It’s cool. But when I move on don’t say shit.",1
When someone comes into your life and you kinda become codependent on them then they leave and all you are left with is emptiness  I hate that.,1
I can’t stress enough that most people don’t care and that’s not a bad thing,1
I don’t do “close friends” kind of shit in instagram cus i have no drama.,1
I don’t trust anyone nowadays.,1
what the fuck am i doing?,1
Sorry I didn’t text back I don’t have anything 2 say,1
I’ve always been loyal to the wrong goddamn people.,1
lmfao this whole january month make me feel like my life is a fucking joke,1
"Even when I detach, I care. You can be separate from a thing and still care about it.",1
Stop worrying about someone that isn’t worried about you.,1
"nah, I didn’t “change” I just realized shit",1
"Once I’ve stopped arguing with you &amp; checking up on you, just know you’ve lost me for real",1
By the time you make up your mind I probably wont be around.,1
Damn you twitter.,1
groceries shopping is so expensive as heck,1
"stop being so forgiving, people know exactly what the fuck they’re doing",1
my actual reaction when my bff turn up to party that she said she wouldn’t come ,1
set your past on fire and leave,1
how am i sensitive and a bitch at the same time,1
"damn, i have anger issues.",1
Fucked up. just fucked up.,1
wasting someone’s time may be the highest form of disrespect.,1
way too grown to be sending mixed signals,1
i wanna hide my face in someone’s neck and sleep,1
 FUCK YOU,1
Some people should come with a warning label,1
"I’m sick of superficial relationships, I need something deep.",1
Im okay with people having anxiety about this wuhan virus. But im not ok with people who became unnecessary paranoid over trivial things.,1
"its crazy how you can go months without talking to someone, but they still cross your mind everyday",1
there was a difference between what you said and what you did.,1
anyone else feeling like what the fuck,1
“No longer available for things that makes me feel like shit”,1
I get jealous over stupid shit,1
i am not a hint taker. u need to speak up.,1
Choose people that choose you. The end.,1
Your “I love you “ is made in China,1
"i’m actually tired bro, like from the bottom of my heart. i am tired",1
stay away from people who make you feel like you’re hard to love,1
some people need to learn how to mind their own business,1
please don’t ask how i am because i honestly don’t know the answer to that,1
be straight up and don’t waste my time,1
yeah hes cute but does he care about your mental health,1
“Top 5 turn offs?”  1.LATE REPLIES 2.LATE REPLIES 3.LATE REPLIES 4.LATE REPLIES 5.LATE REPLIES,1
"If I’m not your type or whatever, leave me alone. Stick to what you really into and don’t be “trying something new” with me. I’m not the one.",1
I refuse to date anyone that can’t get over their ex.,1
I’m at a point in my life where I just don’t care anymore so if you stress me out I’m just not gonna deal with you anymore.,1
"When I say I’m done with you, I mean it.",1
"i appreciate clingy friends, but sometimes i just need personal space.",1
am i being annoying again?,1
"No one should be in a relationship just to be in a relationship, you should be in it for the person.",1
“are you okay?”  is anyone,1
Cold replies fucks my mood in a sec,1
DO NOT BEG MEN TO LOVE YOU,1
*spritzes face with jelitakl rose water and moves on*,1
"I don’t break my neck to communicate with nobody no more, we talk or we don’t",1
i had to take a break. gotta detox from the bullshit.,1
I hate impatient ass people.,1
"I’m not playing hard to get, I’m ignoring you because I’m not interested.",1
wait. i forgot. i don’t give a shit.,1
On a side note: leave sharifah rose alone,1
"When someone does something to disappoint me, I don’t get upset or angry. I lose respect, and that, is worse than anything.",1
leave if u cant handle my attitude,1
"I hate moving on, like bitch i wanted to be with you",1
not all people understand that you keep yourself busy to stay sane.,1
"Sometimes I just want to be quiet, it’s never personal.",1
"if you see me happy, please leave me alone. i really deserve this shit.",1
selective with who i invest my energy into,1
"My intentions will always be pure, I don’t have time to be a wack person.",1
Don’t give your heart to someone who doesn’t deserve it.,1
migraine again ugh,1
Stop making excuses for shitty ass people.,1
Nobody understands so I’ll just keep it all to myself.,1
@ my feelings: bitch leave me alone,1
I don’t have time to hate anyone I either love you or I don’t care at all.,1
"keep ur feelings, no one cares anymore.",1
I need to stop making excuses for people who’ve already shown me exactly who they truly are,1
stop trying so hard for people don’t even care.,1
"If you push me away, I’m not coming back.",1
stop!!!! crying!!! u!!! dumb!!! bitch!!,1
don’t play with my feelings if youre unsure about yours,1
Get a girl who understands how mentally fucked u are and still wants to be ur girl,1
I either put my all into something or I don’t care at all,1
"half of me is a hopeless romantic and the other half of me is, well, an asshole",1
a lot of people have the wrong idea about me and I have no desire to clear that shit up,1
wow what the fuck,1
never push me to my limits because I actually will stop giving a fuck,1
Stop dealing with men who think you’re trying to start an argument everytime you express how you feel. They still have some growing to do.,1
stop giving 100% to ppl who give u 50%,1
I literally push everyone away don’t take it personal,1
consistency is key with me because trust me I can always tell when shit is starting to fall off.,1
"If they truly value you, they won’t do shit that would lose you. Simple.",1
I really don’t talk to nobody how I use to all that friend shit faded when I realized people only love you when it’s beneficial.,1
"if i care about u, pls dont fuck that up",1
please don’t ask how i am because i honestly don’t know the answer to that,1
so what if im in love with you mind ur own business,1
STOP,1
Bruh this whole is fking random and takde kene mengena ,1
 Just cakap rindu confirm settle bro ,1
 U just think u like me?? Think again ,1
STOPPPPP ,1
Guys lets all pray this guy kena kejar anjing ,1
Tu lah orang cakap kalau dah duduk gua tu takyah lah main twitter ,1
Damn some guys are really just so pushy ya know...?,1
Motif post? ,1
STOPPPPPPPP ,1
The way she ran out immediately to check on him.... men would never ,1
Cb i forgot to bring my perfume stupid lanjiao,1
This guy probably felt macam diri dia power gila boleh nampak theory lain dari orang lain ,1
STOP ,1
This girl sempat habis sekolah rendah tak ,1
Damn y yall so pressed over dat corona shit.... if u aint like beer just dont buy it,1
Idk if yall sengaja butakan diri ke mmg lembab ke but theres OBVIOUSLY a bigger reason why malaysia tak boleh go against China in many things ,1
Fkin shoot me i downloaded all the tiktok songs,1
Ape Lanjiao color ga sama ,1
Omg i hate it when guys throw themselves at me when idek wtf is going on and then they go to their friends n tell them im trash or smtg,1
KILL ME NOWJEKEKWOAJDSONDSINEJERJEIENW ,1
The fuck u unfollowed me for,1
Why cant people just leave this poor girl alone ,1
STOPPKDJSJS ,1
If he was my bf i will push him up mount everest bro ,1
Ok but why tf did my ex remove me apa Lanjiao bodoh,1
Why did my ex fucking remove me. Apa masalah dia,1
Ure so upset about being fat?? Boohoo too bad for u la?? No one made u fat it was all ur own lazy ass. Stop acting sorry for yourself cos if u were actually offended about being fat ud fucking lose weight bitch i was fat once upon a time and what did i do abt it?? I lost weight,1
This fking fat bitch at my office fucking finished up all the spaghetti gravy tak considerate langsung abt other ppl yang nak ambik spaghetti takde KUAH,1
Omg wanna know why i dont feel sorry for fat or ugly ppl? Becos its the fat and ugly bitches that bullied me in boarding school while the pretty girls STAYED my friends even tho theyd get bullied for being my friends too,1
Babiii time aku kerja lah banyak benda berlaku,1
Its not racist to hate americans period,1
takpayah beria sangat la nak stalk aku la pompuan . takhabis2,1
pergi la mampos,1
sampah .,1
"apa aku buat sampai kena macamni sial :,)",1
rasa macam nak tampar orang,1
ye nak apa ? penampar nak ?  ,1
tf  ,1
boleh kot stop budaya  spill tea AKA buka aib macam childish  ,1
attention je tu pun susah laki nak faham  ,1
you fucking psychopath asshole ,1
YE DOO KAWAN EX AKU BAIK DEPAN AKU JE BELAKANG SIMPAN RAHSIA EX AKU CURANG EY ,1
dalam kereta ttbe dapat msg from sayang katanya kenal dari tinder and terus kena pukul sebab dapat tahu dia curang  ,1
HAHAHAHAHAHAH TF ,1
BABI LAAA EY ,1
i thought i was all done with calc forever after finishing calc 3 but now i’m sitting in physics 2 wanting to d*e &; i know i joke about dropping out &; doing tiktok full time like every other day but like i mean it more &; more with every lecture i sit through omg,2
i dont have the attention span for a three hour lecture why did i sign  up for this i’m dropping out to pursue my full time tiktok career,2
i didn’t know hours could last this long,2
finally on winter break so now i can dedicate all of my time to posting crappy content on the timeline wassup,2
i’m on a ~7 hour long road trip with ali & he’s making me listen to bad podcasts w him,2
my little brothers friend posted this on his snapchat story and like part of me feels rly bad for him but also im WEAAAKkkk ,2
hi what’s your favorite feel-good movie?? looking for something to watch w the fam (nothing scary bc ali is a baby & cant handle it),2
i’ve been in bed watching game of thrones ALL day life is so good,2
"if u need me, i’ll be in bed all day watching tiktoks",2
play imessage games w me,2
"Hi guys, jom borak",2
main tinder la  ,2
ngantuk bye,2
yelah kot tahla ,2
hm ocan ,2
tidurlah please. ,2
I should be sleeping. Seroquel should make me sleepy. but it doesnt work. I need sleeping pills. haih,2
aku rasa nak sambung tidur sampai Disember.,2
bosan kat tempat kerja gini lah. patients takdop. kskskskks ,2
another day another sleepless night.,2
"tomorrow Ill have to head back to psychiatric ward for a follow up and letting the doctors know how I am throughout my home leave. I am doing better I think, despite the effect after my suicide attempt in August. I hope I can discharge and go to work. cause its boring in ward.",2
Theres a joke here somewhere... ,2
Watching Bad Boys now bye!,2
suggest me things to do before i turn 19,2
  im not sombong im just a bitch ,2
  i want nipple piercings ,2
  i dont use primer ,2
  notmishaomar was also ugly so next ,2
im bored,2
throw my hand in my muhfuckin pants,2
kims kkw product shoots are always so grainy and boring,2
my favourite thing to do is doing nothing,2
You sprinkle “lol” in your texts like what?  ,2
Are y’all back from your after school programs yet? I’m tryna post a recipe ,2
"Bro Ive been so bored recently, yall mind if I start making 1 minute cooking videos and posted them on Twitter?",2
I’m just tryna be shown off on IG like a Starbucks holiday cup ,2
"Laying in bed, thinking about how much better life would be if I had some McDonalds chicken nugskies rn... ",2
"If you’re bored like me, watch me try all the boba shops in SJ",2
"Just spent the day watching the latest season of Game of Thrones, and now idk what to do with my life. Time to brush my teeth, wipe the boogers out of my eyes, and start the day! ",2
It’s been 3 days since I’ve started watching Hero Academia and now I’m caught up..... Safe to say that Procrastination is my quirk ,2
Movie marathon with my favourite series ️ ,2
Currently watching #CrashLandingOnYou episode 1 ,2
"Anyway, saya nak tengok movie.",2
"Balik, mandi, tidur.",2
Mengantuk zzz,2
"Ugh, whatever. Im just gonna go watch some movies.",2
Found something for me to play with  ,2
What movie to watch? ,2
"Alright, what mood are we in tonight? Do we want some good laughs or do we want to be mad at men?",2
"Eh, I rasa I dah boleh start binge watch Kampung People niii",2
I puas qada tidur.,2
"If youre in my CF list, pls know that youre chosen bcs Im sure that yalls are single girlies so... yeah.",2
"drop your favorite reaction memes down, i wanna fill up my camera roll ",2
i am back with my tiktoks ,2
im logging off.. i’ll only update on reviews and exo shenanigans. see yall at the end if the year  ,2
aight thats it. boutta go on a hiatus and will only open twitter if exo tweets. catch me on instagram slippin tho lol  ,2
what i send to my friends on the daily: a thread that no one needed but yes im making it  ,2
i was bored and hwayugi’s ost came on.. i knew i had to  ,2
penat ah buat media planning aku nak bukak kedai makan jela ,2
do drop something here! ,2
sbb lama tak post gambar bb i masak ok nah ni menu malam ini  ,2
monday blues  ,2
does anyone wanna hangout with me tonight????,2
i literally spent my entire weekend just netflix and chill lol,2
"dick, penis, sex?   lol nothing new in 2020 i guess ",2
dah subuh and i’m not yet asleep  ,2
ok so who’s on twitter right now raise ur hand!,2
takleh tido? tengok la saya ,2
i literally didn’t do anything today and just stayed in #signsofaging,2
"About to stream. Talking, maybe playing ESO. The usual.   ",2
Quick night stream before going to the cinema  ,2
Today Ill do another night stream. No time right now because I need to do chores and other adulting stuff ,2
Aye Soraka Top here we go again ,2
"Hello guyssss I am going to be alone on xmas! Should I do a xmas stream? We could listen to xmas music, talk about adulting HARD and more lovely things and tings ️",2
Alright I should really get back to streaming,2
All I did in Laos so far was eat food in my hotel room or eat food at the hotel restaurant.,2
I ordered food and feel lonely.  How about a Mukbang Stream ?,2
I ended up reading for over 7 hours. I have too much free time....,2
Back in the hood  ,2
I got bored and turned myself into raven from teen titans. Anyone want a look change? Send me ur pic. I’m that bored :) ,2
 My streams in a nutshell. I sneeze and yawn alot.,2
I’m going to start streaming at 12:30 instead of 12:00. It’s a very slow morning today ,2
"I’m going to start playing Elder Scrolls Online. Is anyone playing ESO? Mind giving me a quick update how it’s like to play the game right now? Community, Updates and so on.",2
"Esok cuti, korang apa plan guys",2
can the pop girlies start worshipping the devil again coz its starting to get a lil bit boring here,2
i slept at 5am coz i was on netflix ,2
three movies to watch and review at the movie theatre this week ,2
"what’s your top 5 Black Mirror episodes? not in order but mine is Crocodile, Shut Up and Dance, White Christmas, Black Museum and Nosedive",2
so who do i gotta remove from my close friends list ,2
bae is sleeping who do i text now,2
can somebody talk to me about their day,2
Like this Quote Tweet and Ill tweet about you anonymously. ,2
sebab lelaki handsome mostly hambar  ,2
DM me your topless pic (or reply in this tweet) and Ill rate below. ,2
1k rt ill do this ,2
Weekend biasanya orang lepak tapi aku.. ,2
lai the curve esok,2
this tweet is so pointless yet so fulfilling to read  ,2
Jom NU sentral lunch,2
me thinking hard about arranging my top 7 friends on myspace ,2
what is his address i just wanna talk ,2
i got confused between working out &amp; sleeping in &amp; ordering mac &amp; cheese today but i got my mouth all worked out so that’s something,2
"honestly have been playing lost in the woods from frozen 2 on repeat the entire day, &amp; mixing in some chicago &amp; air supply bc they’re in the same family",2
one of these umno people in the image is the dad of an old primary schoolmate of mine. he grew up to be an asshole with an extremely expensive car. not surprising. ,2
i didn’t do much at work today but i did learn a shit ton about king henry viii bc yknow useless information is my vice,2
wow that’s great wish i had a piece of land to gadaikan so i too can chase my dreams #okboomer ,2
"helo i am at work but mentally on the beach, come tell me your stories ",2
u know it  ,2
a good photo of me and a bad photo of me ,2
(saw this on the tl) sooOo what do my mutuals think of me?       – chill vibes     – shy vibes 　– gay vibes 　– bitch vibes 　– edgy vibes 　– soft vibes 　– artist vibes 　– sad vibes 　– happy vibes 　– horny vibes 　– cynical vibes,2
Tell me your fav songs from these artists.  Beyoncé - love on top  Taylor Swift - lover  Rihanna - needed me  Lady Gaga - million reasons Nicki Minaj - super bass  Ariana Grande - almost is never enough ,2
"how old were you when you..  1. never, i am good  2. 6  3. 21 4. 19 5. 15 6. 16 7. 16 8. 15 9. 11 10. 15 11. 19 12. 21 13. still dont have any :( 14. 9 15. ...not sure 16. 16 17. 21 18. still studying ugh 19. 21 20. 21  Dm me a fun fact for the questions ",2
what’s your type?  1. 150 - 160ish bc easier to kiss hnshsjsj 2. female 3. anything artsy  4. like... 6 to 8  5. anything hunny i dont discriminate 6. F  7. idm any 8. ...chill  9. good  10. safe  11. x    drop an emoji for the questions,2
wHy does my girlfriend sleep so much i am bOREDTTTTttT,2
Too lazy to even get up.,2
"Since i cannot sleep and there is nothing to do (i watch too many youtube videos ald, dunno what to watch anymore) im off to walk.",2
"Kalau kite semua busy 24/7 boleh tak? Senang. Busy, balik penat tidur esok bangun.",2
Count from 10 to 1. Lets go back to sleep! Ciao,2
Do you people excited to see me like i did? Sometimes i wonder what it feels like.,2
Bila nak off day ni hahaha,2
Nk keluar mana jommm siapa free today?,2
Bila nak pukul 3 ptg ek?,2
Malam ni saya minum kat club Taufiq Maju ape barang trec Pape roger sis kita open table lagi satu   ,2
Idky I suka tweet mlm2 cam ni sebelum tido,2
Okay la ss yg baik2 pulak. ,2
Describe me ,2
Reply tweet ini dengan jam anda pakai. I start first. ,2
Hujan sambil diteman lagu ni dekat bfm. I used @Shazam to discover Hanya Dikau by Tan Sri P. Ramlee.  ,2
"Aktiviti malam ahad. Sementara tunggu main twitter buat2 palatau tau tau dah habis pusing. Terpikir gak dulu sebelum ada internet, apa orang buat ek kalau tengah menunggu something? ",2
What’s your favorite color?,2
me on daily basis: ,2
RT if ur kinda cold and pretty tired,2
"I just woke up like an hour ago, and still crave some sleep.",2
i’m trying not to waste my time.,2
Sleeping is just a real life skip button,2
there are nights where i question it all,2
I need some distraction.,2
"hi, i’m still awake.",2
Anyone please recommend me some good movies.,2
I just need a proper sleep.,2
tell me something I dont know yet,2
I can’t sleep that’s the thing.,2
Twitter is getting boring to me.,2
netflix and alone,2
fav this for followback ,2
Call me lame but I’d rather stay home,2
Okay it’s 3am i need sleep. So tired.,2
"zero notifications, and i’m still checking my phone",2
"somewhere between try harder, and why bother",2
Sleeping is just a real life skip button,2
Life hack: u can’t be sad if ur asleep,2
Can i stay in bed all day?,2
being sleepy is part of my personality,2
“what’s on your mind?”  nothing but also everything,2
Spend some time alone. There’s so much you don’t know about yourself.,2
being sleepy has just become one of my defining personality traits,2
